,Model,train loss,val loss,val accuracy,val sensitivity
0,MaxVit_0_32,1.285908034683144,1.1029350022474924,47.525279403938264,0.49688983325939984
1,MaxVit_0_32,1.1044503272014812,1.0305760145187377,61.149547631719,0.49062827617116017
2,MaxVit_0_32,1.0543741409795997,0.9885199507077534,51.03778605641298,0.5470440377867415
3,MaxVit_0_32,0.9819542369703307,1.0018889963626862,55.721128259712614,0.510726851070132
4,MaxVit_0_32,0.9653432334426546,1.0303922593593597,56.51942522618414,0.5356436936230806
5,MaxVit_0_32,0.9452745409777564,1.000756142536799,62.90580095795636,0.5043521975713715
6,MaxVit_0_32,0.9267758231093414,0.9773391008377075,62.69292176689728,0.536394470353316
7,MaxVit_0_32,0.87583219569965,1.0594942629337312,68.28100053219798,0.48534992132735083
8,MaxVit_0_32,0.8842324788553001,0.9842545509338378,65.3539116551357,0.5262011881473003
9,MaxVit_0_32,0.8560743760453523,0.993842875957489,61.043108036189466,0.5305324056056547
10,MaxVit_0_32,0.8423465377222883,0.989413458108902,58.59499733901011,0.5348860132950792
11,MaxVit_0_32,0.8348717456751497,0.9948629339536031,55.348589675359236,0.5588481877388533
12,MaxVit_0_32,0.8195189078793909,0.9937149067719777,62.054284193720065,0.5364492104788743
13,MaxVit_0_32,0.7946966196933802,1.0091528753439585,66.79084619478446,0.557055150158556
14,MaxVit_0_32,0.7741982871598571,0.998357716202736,60.883448642895154,0.5434150033394671
15,MaxVit_0_32,0.7647858072806449,1.0107399920622508,61.57530601383715,0.5244450614080294
16,MaxVit_0_32,0.7791203358312593,0.9902877668539684,60.085151676423635,0.5186551610809753
17,MaxVit_0_32,0.7381516751581735,1.009983589251836,57.79670037253859,0.5043844746310825
18,MaxVit_0_32,0.7328629565499994,0.9405846178531647,60.1383714741884,0.5706957115794133
19,MaxVit_0_32,0.7563485255206588,0.996520604689916,57.10484300159659,0.5592648008216704
20,MaxVit_0_32,0.749046017001145,0.9794900606075923,60.9898882384247,0.5256990205600572
21,MaxVit_0_32,0.6882823807914762,1.0926670650641124,67.69558275678553,0.5471983222957071
22,MaxVit_0_32,0.7002948435553669,1.0228372315565746,64.55561468866419,0.5410231939696077
23,MaxVit_0_32,0.6881318172834215,1.1026221891244252,63.81053751995742,0.5275132101029588
24,MaxVit_0_32,0.6839798945580086,1.0947273174921672,69.82437466737626,0.5081725040939459
25,MaxVit_0_32,0.6791212695793514,1.094931161403656,67.64236295902076,0.5567771559275234
26,MaxVit_0_32,0.6594473456379271,1.071320468187332,58.96753592336349,0.5408849577166911
27,MaxVit_0_32,0.6515227926038477,1.0977470089991888,62.90580095795636,0.5444048792002474
28,MaxVit_0_32,0.6502518142661909,0.9876856635014216,59.44651410324641,0.5192398412026956
29,MaxVit_0_32,0.6458418134355197,1.1091336588064828,69.29217668972858,0.534343856336255
