,BCEnoPOS,BCECalcPOS,BCE4POS,DiceLoss,FocalLoss,TverskyLossBase,TverskyLoss25,TverskyLoss75,FocalTverskyLossBase,FocalTverskyLoss25,FocalTverskyLoss75,LogCoshDice
27,0.0586608729014794,0.3082499371634589,0.1322000395092699,0.2115594380431705,0.0032746799212569,0.2420743405818939,0.1758585108651055,0.1837509605619642,0.1509981080889701,0.1025955138934983,0.1043604548192686,0.0307455832759539
28,0.0593593855284982,0.3496847574909528,0.1290497101015514,0.2020366887251536,0.0027452619688119,0.2384557690885332,0.1772003405623965,0.1865579982598622,0.1527678693334261,0.0983026358816358,0.1011386277774969,0.0307877613231539
29,0.0588788203895092,0.3036880907085206,0.1218596945206324,0.1941466199027167,0.0033291749423369,0.2374239497714572,0.1677471829785241,0.1807742284403907,0.1554563873343997,0.0954562822977701,0.1048341519716713,0.0302019000777767
30,0.0544028466360436,0.2887520458963182,0.133192484991418,0.1860999034510718,0.0040613635598371,0.2380807697772979,0.1698309746053483,0.1790653566519419,0.1492159126533402,0.0936045282416873,0.1034073221186796,0.0298758412504361
31,0.054515556535787,0.2964353081252839,0.121573065718015,0.19370788998074,0.0029652770802689,0.2339691221714019,0.1743672225210401,0.1788383391168382,0.1491232551634311,0.0921161837048,0.1020411459936036,0.0297501512492696
32,0.053754543678628,0.3332672508226501,0.1199790069626437,0.1987150013446808,0.0031970549801674,0.2308000955316755,0.1654368109173244,0.1816310716999901,0.1457635304994053,0.0901044621649715,0.1005587081114451,0.0282996044908132
33,0.0550166823797755,0.2927070276604758,0.1217827780379189,0.1906708048449622,0.0025934952556983,0.2285998728540208,0.1726482444339328,0.1814881960550944,0.1454073629445499,0.09502598312166,0.0988875466088454,0.0288722156029608
34,0.0524577884417441,0.2889768580595652,0.1126267367766963,0.1882718271679348,0.0025093292028436,0.2286343475182851,0.1697572668393453,0.1764330698384179,0.1437546412150065,0.0996527402765221,0.0959093136092027,0.0288929449808266
35,0.0560250831767916,0.2801690134737227,0.1108183833873934,0.183733645412657,0.0025242146156314,0.2305993172857496,0.1621006329854329,0.1710144049591488,0.1402573597927888,0.0902939662337303,0.0981117749793662,0.0283311478172739
36,0.052588532368342,0.2689709646834267,0.116926753686534,0.1795558631420135,0.0020874459910879,0.2280015647411346,0.1634568207793765,0.1691858503553602,0.1384586994018819,0.0913023547165923,0.1087212223145696,0.0281038893800642
37,0.051515018981364,0.2636467243234316,0.1161490802963574,0.1783295472462972,0.0027134032603094,0.2272157172362009,0.1678280962838066,0.1678308380974663,0.1462321331103643,0.0905392161673969,0.1140592139628198,0.0282398851898809
38,0.0525401120798455,0.2655459452006552,0.1075030573540263,0.1738126013014051,0.0032212106194088,0.2252405120266808,0.1617091430558098,0.1669136451350318,0.1398047647542423,0.0916525580816798,0.1015520832604832,0.0286644321555892
39,0.0532255135476589,0.2872621532943513,0.1172962370846006,0.1700567139519585,0.0023797723438797,0.2293619844648573,0.159332232342826,0.1654004686408572,0.1374500600828064,0.0933796610269281,0.1007870557821459,0.0270688377527727
40,0.0505958563751644,0.2541931776536835,0.1080189992984135,0.1710891789860195,0.0019419524146036,0.2271742853853437,0.1634515523910522,0.1695406701829698,0.1355021749105718,0.0894591456486119,0.0980086103081703,0.0263078448673089
41,0.0500838290899992,0.2399034889207946,0.1115211335321267,0.1716359655062357,0.0024394048733584,0.2248626450697581,0.1543796757857004,0.1659150719642639,0.1364155734578768,0.0866308245393965,0.0924884490668773,0.0263793150790863
42,0.052095944682757,0.2837568480107519,0.1064630312224229,0.166580061117808,0.0023433056194335,0.2227705617745717,0.1497261358631981,0.1645610531171163,0.1366820020808113,0.0876612613598505,0.0925967128326495,0.0253976451026068
43,0.0490878518256876,0.2789126220676634,0.1052824627194139,0.1671466330687205,0.0022583756718732,0.2205684019459618,0.1538174880875481,0.1659843027591705,0.1357787499825159,0.0842752067579163,0.0938790183928277,0.0256039978315432
44,0.051328028862675,0.2682513271768887,0.1068173829052183,0.1746422979566786,0.0019729044579435,0.2224498821629418,0.150453743007448,0.1639758315351274,0.1343086986905998,0.0823144256654712,0.0918392822560336,0.0253765036145018
45,0.0509983915835619,0.2394297122955322,0.0969712152663204,0.1669134828779432,0.0016118910571094,0.2210446794827779,0.1529123153951433,0.1645232836405436,0.1351130430897077,0.0834268027295668,0.0930695262634092,0.0257756653138332
46,0.0510336901578638,0.2391826932628949,0.1080965656373235,0.1680373085869683,0.0013001568408475,0.2231165634261237,0.1514768567350175,0.1615476608276367,0.1350055589444107,0.0897248778492212,0.091190748123659,0.0246498616826203
47,0.050114005493621,0.2652605664398935,0.1114645107752747,0.1681425869464874,0.0013789911560403,0.2250270843505859,0.1490132047070397,0.182980477809906,0.1325400604142083,0.0858013453996843,0.0928776632580492,0.025756633012659
48,0.0468569865657223,0.3044552728533745,0.1003083851602342,0.1677804754840003,0.0026439323329315,0.2205394440227084,0.1490838991271125,0.186364859342575,0.1321665992339452,0.0861177932884958,0.0938282613125112,0.0295198037185602
49,0.0459583546552393,0.2707491657800144,0.1040127107666598,0.1648720701535543,0.0025144501252927,0.2234168516265021,0.145198384920756,0.1774944894843631,0.1328081389268239,0.086640072779523,0.0926013172914584,0.0288066311428944
