,Model,train loss,val loss,val accuracy,val sensitivity
0,MaxVit_0_2_unetb,1.0464028933622542,0.9890393773714702,62.53326237360298,0.28649499247587407
1,MaxVit_0_2_unetb,0.9548851168938797,0.9454556405544281,64.0234167110165,0.3339014498479597
2,MaxVit_0_2_unetb,0.9278011565660909,0.9387776533762614,63.704097924427884,0.334480980090151
3,MaxVit_0_2_unetb,0.9083150864517602,0.9199484884738922,64.66205428419372,0.32520483939176603
4,MaxVit_0_2_unetb,0.8975920320427331,0.9110893328984578,65.08781266631188,0.3385199950494171
5,MaxVit_0_2_unetb,0.8898818118728861,0.9135896861553192,64.23629590207557,0.33452893714254783
6,MaxVit_0_2_unetb,0.8837051474264939,0.9020648221174876,65.30069185737094,0.3563763643938073
7,MaxVit_0_2_unetb,0.8743896114565161,0.8912572781244914,64.98137307078234,0.33350403232591574
8,MaxVit_0_2_unetb,0.8760308035968865,0.8919425110022227,65.30069185737094,0.34307671184503363
9,MaxVit_0_2_unetb,0.8749241907231129,0.8790885885556539,65.51357104843002,0.370598670924939
10,MaxVit_0_2_unetb,0.869387586186402,0.8836478749910991,65.40713145290049,0.3459192192083111
11,MaxVit_0_2_unetb,0.8716296718938508,0.8905425945917765,65.08781266631188,0.34766785716358733
12,MaxVit_0_2_unetb,0.8632740217403774,0.8799298862616222,64.66205428419372,0.34838683465529613
13,MaxVit_0_2_unetb,0.8666973605643223,0.8773366411526998,65.46035125066525,0.3282552386673787
14,MaxVit_0_2_unetb,0.8594789970530211,0.8958398520946502,64.87493347525279,0.31667338477442925
15,MaxVit_0_2_unetb,0.8642962387878529,0.8766410946846008,65.67323044172431,0.34310519711775894
16,MaxVit_0_2_unetb,0.8612446136718249,0.8897483070691427,64.44917509313464,0.3389166907119208
17,MaxVit_0_2_unetb,0.8601471694716571,0.8749628206094106,66.09898882384246,0.3500498544679735
18,MaxVit_0_2_unetb,0.8582253121111515,0.8919045309225718,64.3427354976051,0.3253932444301106
19,MaxVit_0_2_unetb,0.853293311856959,0.8799220979213714,65.72645023948908,0.3406772707565404
20,MaxVit_0_2_unetb,0.8503825120682263,0.870128317674001,65.62001064395955,0.3506218721159388
