,Model,train loss,val loss,val accuracy,val sensitivity
0,DenseNet_0_2_unetb,1.4762628339502932,1.38736887772878,35.28472591804151,0.3452990278456612
1,DenseNet_0_2_unetb,1.3188847547029927,1.3087411483128866,42.309739222990956,0.3841160242315434
2,DenseNet_0_2_unetb,1.2613401108414588,1.3004997809727987,32.9430548163917,0.3935923114628882
3,DenseNet_0_2_unetb,1.222472812572535,1.2764941374460856,44.278871740287386,0.38354153297479504
4,DenseNet_0_2_unetb,1.1939002988982375,1.2283737500508627,50.39914848323577,0.4507479322331429
5,DenseNet_0_2_unetb,1.1804996019732343,1.1981300950050353,52.68759978712081,0.44708429911506986
6,DenseNet_0_2_unetb,1.1676126640208446,1.1719280461470285,45.13038850452368,0.4721664446286657
7,DenseNet_0_2_unetb,1.1599159997745152,1.211895509560903,53.219797764768494,0.45256968971358774
8,DenseNet_0_2_unetb,1.1634501262302817,1.2450770497322083,44.43853113358169,0.42679035103374513
9,DenseNet_0_2_unetb,1.1385600162248541,1.2216769536336263,50.665247472059605,0.43694132144710934
10,DenseNet_0_2_unetb,1.1370416709976474,1.18410866856575,49.81373070782331,0.44216119703211226
11,DenseNet_0_2_unetb,1.1330766982405724,1.1926181058088938,57.79670037253859,0.4462328825828544
12,DenseNet_0_2_unetb,1.140089591489221,1.1717445055643718,51.19744544970729,0.4393867429731499
13,DenseNet_0_2_unetb,1.126582859641444,1.154911901553472,46.35444385311336,0.4937049536846907
14,DenseNet_0_2_unetb,1.1294178558092047,1.1457906544208527,57.4241617881852,0.4843128921897881
15,DenseNet_0_2_unetb,1.1234235197958284,1.1423489212989808,57.47738158594997,0.4725024202348379
16,DenseNet_0_2_unetb,1.1290822568601064,1.1489777207374572,45.39648749334753,0.46376952199219307
17,DenseNet_0_2_unetb,1.1292401373821452,1.1200218717257182,45.13038850452368,0.45924787685687246
18,DenseNet_0_2_unetb,1.1174513797690397,1.1353614528973897,53.06013837147419,0.5197323285320025
19,DenseNet_0_2_unetb,1.122449326689226,1.2089676638444264,56.14688664183076,0.42607554588751706
20,DenseNet_0_2_unetb,1.1210083339336145,1.1439861178398132,55.401809473124,0.4687537378345165
21,DenseNet_0_2_unetb,1.1126032676139888,1.1306356926759085,53.00691857370941,0.5054806654528526
22,DenseNet_0_2_unetb,1.1279165897056134,1.1895847856998443,44.491750931346466,0.42335734057413865
23,DenseNet_0_2_unetb,1.1035697464525265,1.1377760966618855,56.09366684406599,0.45632259361215916
24,DenseNet_0_2_unetb,1.0936610028691536,1.144957854350408,53.539116551357104,0.44253189289597056
25,DenseNet_0_2_unetb,1.1178644273402918,1.148691729704539,54.177754124534324,0.4600034812573209
26,DenseNet_0_2_unetb,1.1089925304816588,1.2403386612733205,55.82756785524216,0.454919535389367
27,DenseNet_0_2_unetb,1.1127511101917629,1.17427712281545,48.69611495476317,0.4785958512978244
28,DenseNet_0_2_unetb,1.0952326142004807,1.1486637850602468,49.387972325705164,0.45736131827851256
29,DenseNet_0_2_unetb,1.108913435553112,1.135504851738612,52.421500798296975,0.46589671424445805
0,DenseNet_1_2_unetb,1.433722685723409,1.4115472952524821,37.14741883980841,0.3236488750874288
1,DenseNet_1_2_unetb,1.2972543953108961,1.2849504987398783,35.71048430015966,0.4271711408700035
2,DenseNet_1_2_unetb,1.2319923182473564,1.2680651624997457,29.430548163916974,0.4092910265594473
3,DenseNet_1_2_unetb,1.211439673918007,1.2397960603237153,26.397019691325173,0.4172848831576721
4,DenseNet_1_2_unetb,1.1853175185022562,1.211617147922516,51.623203831825435,0.42934616049414454
5,DenseNet_1_2_unetb,1.1651065380033785,1.2081491708755494,57.10484300159659,0.4442871869936386
6,DenseNet_1_2_unetb,1.1526968766302959,1.222152159611384,43.53379457158063,0.47218382501873485
7,DenseNet_1_2_unetb,1.1533294028609338,1.2104006787141164,51.03778605641298,0.42599611523892533
8,DenseNet_1_2_unetb,1.129428308810631,1.25791078209877,39.75518893028207,0.41089751132394897
9,DenseNet_1_2_unetb,1.1339858008997283,1.1920054395993551,53.539116551357104,0.45328496853713524
10,DenseNet_1_2_unetb,1.120948151515348,1.1675751646359762,43.37413517828632,0.4570103868938291
11,DenseNet_1_2_unetb,1.1280523869242982,1.1686108529567718,58.2756785524215,0.4306609851808048
12,DenseNet_1_2_unetb,1.1300176190633844,1.17460329135259,48.430015965939326,0.4146227192011175
13,DenseNet_1_2_unetb,1.1093283730701808,1.1809056878089905,60.67056945183609,0.4749745173581153
14,DenseNet_1_2_unetb,1.1247846270999768,1.1528697033723196,56.040447046301225,0.4637479209335168
15,DenseNet_1_2_unetb,1.1095715460986117,1.1642123997211455,49.92017030335285,0.4362830857326349
16,DenseNet_1_2_unetb,1.085920174191468,1.155674817164739,43.5870143693454,0.4307294254554253
17,DenseNet_1_2_unetb,1.0957748789856905,1.1348036924997966,40.97924427887174,0.43988903980701155
18,DenseNet_1_2_unetb,1.094346208729013,1.1227073868115742,55.721128259712614,0.4523149665715092
19,DenseNet_1_2_unetb,1.0952138300359684,1.166792837778727,38.265034592868545,0.4288425248932305
20,DenseNet_1_2_unetb,1.103695279925409,1.1398760358492532,51.30388504523683,0.44166949204121964
21,DenseNet_1_2_unetb,1.0959131608914285,1.1168104688326517,58.16923895689197,0.4471661045035214
22,DenseNet_1_2_unetb,1.1000204599686783,1.1370062192281087,57.53060138371474,0.46628848804935186
23,DenseNet_1_2_unetb,1.0690811672349916,1.1088381707668304,49.707291112293774,0.4591849053535127
24,DenseNet_1_2_unetb,1.0816552338808993,1.1122399230798086,53.27301756253326,0.4692160008476274
25,DenseNet_1_2_unetb,1.076961603042853,1.1147417326768239,54.92283129324108,0.44383967094890936
26,DenseNet_1_2_unetb,1.0841055743015595,1.110618774096171,51.19744544970729,0.4553685721244205
27,DenseNet_1_2_unetb,1.077548992024721,1.1086964786052704,55.29536987759447,0.4406311056102569
28,DenseNet_1_2_unetb,1.0755343454597641,1.0855874756971995,50.292708887706226,0.481326161166019
29,DenseNet_1_2_unetb,1.0898179577214875,1.0831915001074472,57.051623203831824,0.4529168019351876
0,DenseNet_0_8_unetb,1.3447020602052229,1.2929494122664134,43.37413517828632,0.3514844139455284
1,DenseNet_0_8_unetb,1.1553249807253372,1.1737340231736502,55.721128259712614,0.46107286503552414
2,DenseNet_0_8_unetb,1.1137379594962962,1.1492949644724528,52.04896221394358,0.4268434920213958
3,DenseNet_0_8_unetb,1.0940659777091368,1.1581777552763621,49.86695050558808,0.47126801352906805
4,DenseNet_0_8_unetb,1.0943564441952391,1.1793863554795583,47.152740819584885,0.48766735935668465
5,DenseNet_0_8_unetb,1.075081189183423,1.1589892566204072,59.60617349654071,0.4644190286598982
6,DenseNet_0_8_unetb,1.0455728382089713,1.104326065381368,50.50558807876529,0.47121741912453197
7,DenseNet_0_8_unetb,1.0458434911539956,1.1480813682079316,55.93400745077168,0.43278267506986984
8,DenseNet_0_8_unetb,1.026383699291814,1.1636755347251893,61.149547631719,0.4331127193871724
9,DenseNet_0_8_unetb,1.0206160923860368,1.1339915295441945,55.2421500798297,0.4866250714693844
10,DenseNet_0_8_unetb,1.0200084121557917,1.1034142653147379,58.38211814795103,0.45796986056685346
11,DenseNet_0_8_unetb,0.9981327209159405,1.0886958241462708,57.69026077700905,0.4731942588506532
12,DenseNet_0_8_unetb,0.9909761970060585,1.118609223763148,56.998403406067055,0.4472301841742503
13,DenseNet_0_8_unetb,0.9985727998462036,1.1163791557153067,59.23363491218734,0.4816300264961475
14,DenseNet_0_8_unetb,0.9931621381836216,1.1069364269574484,57.10484300159659,0.5054543687281614
15,DenseNet_0_8_unetb,0.980703659736327,1.0785234073797862,57.63704097924428,0.5003633750970422
16,DenseNet_0_8_unetb,0.9951948401701711,1.0791159311930338,59.552953698775944,0.44979595630477226
17,DenseNet_0_8_unetb,0.9515266862228839,1.1121545950571696,59.60617349654071,0.4553016729178928
18,DenseNet_0_8_unetb,0.9593317069276406,1.121749323606491,55.348589675359236,0.47396210663266874
19,DenseNet_0_8_unetb,0.968113404120842,1.0816623131434122,53.219797764768494,0.4760687527548298
20,DenseNet_0_8_unetb,0.9606529452504903,1.1127593477567037,63.171899946780194,0.49180715301002015
21,DenseNet_0_8_unetb,0.9411363610385979,1.1013431588808695,58.80787653006918,0.4744865569546293
22,DenseNet_0_8_unetb,0.9560993827172439,1.0822811086972555,51.889302820649284,0.5061034583074046
23,DenseNet_0_8_unetb,0.9171853322182258,1.092191509405772,56.83874401277274,0.4576004490955602
24,DenseNet_0_8_unetb,0.9396593997078221,1.0424497822920482,49.4944119212347,0.5170574827415558
25,DenseNet_0_8_unetb,0.9134600097245543,1.053198613723119,57.370941990420434,0.4944483629300929
26,DenseNet_0_8_unetb,0.9292039879917229,1.0421359797318777,55.401809473124,0.48286982391797084
27,DenseNet_0_8_unetb,0.9243207700061102,1.0567594508330027,59.76583288983501,0.500522159230612
28,DenseNet_0_8_unetb,0.915992394851072,1.1310785114765167,64.50239489089941,0.46846764318156026
29,DenseNet_0_8_unetb,0.9282810413924447,1.0686100622018178,54.443853113358166,0.5079816720199052
0,DenseNet_1_8_unetb,1.3539496094641024,1.201915442943573,37.307078233102715,0.4394136199065406
1,DenseNet_1_8_unetb,1.1617212552223763,1.1642384290695191,51.25066524747206,0.47563224725911357
2,DenseNet_1_8_unetb,1.110304343874437,1.1079558730125427,45.02394890899414,0.47703774754061634
3,DenseNet_1_8_unetb,1.1066380012644468,1.1026955087979635,55.508249068653534,0.47190951869073233
4,DenseNet_1_8_unetb,1.0920247640052851,1.0626800239086152,50.612027674294836,0.4792862127186807
5,DenseNet_1_8_unetb,1.05028518838604,1.0809966246287028,45.50292708887706,0.4772236083516616
